Cooler Name,Site Name,Door,Light Intensity,Temperature (°C),Smart Tag Serial Number,Event Date
QA-Cooler3-5April,Dev Site,Double,0,21.08,80152,4/5/2019 3:01
QA-Cooler1-5April,Dev Site,Double,0,20.95,0008-0549,4/5/2019 2:59
QA-Cooler2-5April,Dev Site,Double,0,20.76,0008-0509,4/5/2019 2:57
QA-Cooler1-5April,Dev Site,Double,0,20.67,573,4/5/2019 2:55
QA-Cooler2-5April,Dev Site,Double,0,20.92,0008-0486,4/5/2019 2:54
Test Cooler 3x,Dev Site,Single,0,26.89,0008-0354,4/5/2019 2:44
QA-Cooler3-5April,Dev Site,Double,0,20.98,80152,4/5/2019 2:31
QA-Cooler1-5April,Dev Site,Double,0,20.95,0008-0549,4/5/2019 2:29
QA-Cooler2-5April,Dev Site,Double,0,20.82,0008-0509,4/5/2019 2:27
QA-Cooler1-5April,Dev Site,Double,0,20.77,573,4/5/2019 2:25
QA-Cooler2-5April,Dev Site,Double,0,20.99,0008-0486,4/5/2019 2:24
Test Cooler 3x,Dev Site,Single,0,26.89,0008-0354,4/5/2019 2:14
QA-Cooler3-5April,Dev Site,Double,0,21.06,80152,4/5/2019 2:01
QA-Cooler1-5April,Dev Site,Double,0,20.96,0008-0549,4/5/2019 1:59
QA-Cooler2-5April,Dev Site,Double,0,20.79,0008-0509,4/5/2019 1:57
QA-Cooler1-5April,Dev Site,Double,0,20.69,573,4/5/2019 1:55
QA-Cooler2-5April,Dev Site,Double,0,20.94,0008-0486,4/5/2019 1:54
Test Cooler 3x,Dev Site,Single,0,26.89,0008-0354,4/5/2019 1:44
QA-Cooler3-5April,Dev Site,Double,0,21.14,80152,4/5/2019 1:31
QA-Cooler1-5April,Dev Site,Double,0,21.05,0008-0549,4/5/2019 1:29
QA-Cooler2-5April,Dev Site,Double,0,20.79,0008-0509,4/5/2019 1:27
QA-Cooler1-5April,Dev Site,Double,0,20.71,573,4/5/2019 1:25
QA-Cooler2-5April,Dev Site,Double,0,20.96,0008-0486,4/5/2019 1:24
Test Cooler 3x,Dev Site,Single,0,26.9,0008-0354,4/5/2019 1:14
QA-Cooler3-5April,Dev Site,Double,0,21.06,80152,4/5/2019 1:01
QA-Cooler1-5April,Dev Site,Double,0,20.95,0008-0549,4/5/2019 0:59
QA-Cooler2-5April,Dev Site,Double,0,20.76,0008-0509,4/5/2019 0:57
QA-Cooler1-5April,Dev Site,Double,0,20.65,573,4/5/2019 0:55
QA-Cooler2-5April,Dev Site,Double,0,20.91,0008-0486,4/5/2019 0:54
Test Cooler 3x,Dev Site,Single,0,26.9,0008-0354,4/5/2019 0:44
QA-Cooler3-5April,Dev Site,Double,0,21.01,80152,4/5/2019 0:31
QA-Cooler1-5April,Dev Site,Double,0,20.99,0008-0549,4/5/2019 0:29
QA-Cooler2-5April,Dev Site,Double,0,20.83,0008-0509,4/5/2019 0:27
QA-Cooler1-5April,Dev Site,Double,0,20.71,573,4/5/2019 0:25
QA-Cooler2-5April,Dev Site,Double,0,20.97,0008-0486,4/5/2019 0:24
Test Cooler 3x,Dev Site,Single,0,26.92,0008-0354,4/5/2019 0:14
QA-Cooler3-5April,Dev Site,Double,0,21.12,80152,4/5/2019 0:01
QA-Cooler1-5April,Dev Site,Double,0,21.05,0008-0549,4/4/2019 23:59
QA-Cooler2-5April,Dev Site,Double,0,20.86,0008-0509,4/4/2019 23:57
QA-Cooler1-5April,Dev Site,Double,0,20.77,573,4/4/2019 23:55
QA-Cooler2-5April,Dev Site,Double,0,21.04,0008-0486,4/4/2019 23:54
Test Cooler 3x,Dev Site,Single,0,26.95,0008-0354,4/4/2019 23:44
QA-Cooler3-5April,Dev Site,Double,0,21.24,80152,4/4/2019 23:31
QA-Cooler1-5April,Dev Site,Double,0,21.12,0008-0549,4/4/2019 23:29
QA-Cooler2-5April,Dev Site,Double,0,20.86,0008-0509,4/4/2019 23:27
QA-Cooler1-5April,Dev Site,Double,0,20.79,573,4/4/2019 23:25
QA-Cooler2-5April,Dev Site,Double,0,21.04,0008-0486,4/4/2019 23:24
Test Cooler 3x,Dev Site,Single,0,26.98,0008-0354,4/4/2019 23:14
Test Cooler 3x,Dev Site,Single,0,27.04,0008-0354,4/4/2019 22:44
QA-Cooler3-5April,Dev Site,Double,0,20.93,80152,4/4/2019 22:31
QA-Cooler1-5April,Dev Site,Double,0,20.87,0008-0549,4/4/2019 22:29
QA-Cooler2-5April,Dev Site,Double,0,20.73,0008-0509,4/4/2019 22:27
QA-Cooler1-5April,Dev Site,Double,0,20.64,573,4/4/2019 22:25
QA-Cooler2-5April,Dev Site,Double,0,20.91,0008-0486,4/4/2019 22:24
Test Cooler 3x,Dev Site,Single,0,27.13,0008-0354,4/4/2019 22:14
QA-Cooler3-5April,Dev Site,Double,0,20.81,80152,4/4/2019 22:01
QA-Cooler1-5April,Dev Site,Double,0,20.87,0008-0549,4/4/2019 21:59
QA-Cooler2-5April,Dev Site,Double,0,20.76,0008-0509,4/4/2019 21:57
QA-Cooler1-5April,Dev Site,Double,0,20.68,573,4/4/2019 21:55
QA-Cooler2-5April,Dev Site,Double,0,20.92,0008-0486,4/4/2019 21:54
Test Cooler 3x,Dev Site,Single,0,27.2,0008-0354,4/4/2019 21:44
QA-Cooler3-5April,Dev Site,Double,0,21.11,80152,4/4/2019 21:31
QA-Cooler1-5April,Dev Site,Double,0,21.01,0008-0549,4/4/2019 21:29
QA-Cooler2-5April,Dev Site,Double,0,20.83,0008-0509,4/4/2019 21:27
QA-Cooler1-5April,Dev Site,Double,0,20.71,573,4/4/2019 21:25
QA-Cooler2-5April,Dev Site,Double,0,20.99,0008-0486,4/4/2019 21:24
Test Cooler 3x,Dev Site,Single,0,27.3,0008-0354,4/4/2019 21:14
QA-Cooler3-5April,Dev Site,Double,0,21.03,80152,4/4/2019 21:01
QA-Cooler1-5April,Dev Site,Double,0,21.01,0008-0549,4/4/2019 20:59
QA-Cooler2-5April,Dev Site,Double,0,20.83,0008-0509,4/4/2019 20:57
QA-Cooler1-5April,Dev Site,Double,0,20.73,573,4/4/2019 20:55
QA-Cooler2-5April,Dev Site,Double,0,21.01,0008-0486,4/4/2019 20:54
QA-Cooler3-5April,Dev Site,Double,0,21.08,80152,4/4/2019 20:31
QA-Cooler1-5April,Dev Site,Double,0,21.12,0008-0549,4/4/2019 20:29
QA-Cooler2-5April,Dev Site,Double,0,20.92,0008-0509,4/4/2019 20:27
QA-Cooler1-5April,Dev Site,Double,0,20.84,573,4/4/2019 20:25
QA-Cooler2-5April,Dev Site,Double,0,21.1,0008-0486,4/4/2019 20:24
Test Cooler 3x,Dev Site,Single,0,27.41,0008-0354,4/4/2019 20:14
QA-Cooler3-5April,Dev Site,Double,0,21.14,80152,4/4/2019 20:01
QA-Cooler1-5April,Dev Site,Double,0,21.18,0008-0549,4/4/2019 19:59
QA-Cooler2-5April,Dev Site,Double,0,20.97,0008-0509,4/4/2019 19:57
QA-Cooler1-5April,Dev Site,Double,0,20.97,573,4/4/2019 19:55
QA-Cooler2-5April,Dev Site,Double,0,21.15,0008-0486,4/4/2019 19:54
Test Cooler 3x,Dev Site,Single,0,27.46,0008-0354,4/4/2019 19:44
QA-Cooler3-5April,Dev Site,Double,0,21.09,80152,4/4/2019 19:31
QA-Cooler1-5April,Dev Site,Double,0,21.15,0008-0549,4/4/2019 19:29
QA-Cooler2-5April,Dev Site,Double,0,20.98,0008-0509,4/4/2019 19:27
QA-Cooler1-5April,Dev Site,Double,0,20.84,573,4/4/2019 19:25
QA-Cooler2-5April,Dev Site,Double,0,21.1,0008-0486,4/4/2019 19:24
Test Cooler 3x,Dev Site,Single,0,27.44,0008-0354,4/4/2019 19:14
QA-Cooler3-5April,Dev Site,Double,0,21.33,80152,4/4/2019 18:31
QA-Cooler1-5April,Dev Site,Double,0,21.42,0008-0549,4/4/2019 18:29
QA-Cooler2-5April,Dev Site,Double,0,21.3,0008-0509,4/4/2019 18:27
QA-Cooler1-5April,Dev Site,Double,0,21.26,573,4/4/2019 18:25
QA-Cooler2-5April,Dev Site,Double,0,21.46,0008-0486,4/4/2019 18:24
Test Cooler 3x,Dev Site,Single,0,27.31,0008-0354,4/4/2019 18:14
QA-Cooler3-5April,Dev Site,Double,0,21.49,80152,4/4/2019 18:01
QA-Cooler1-5April,Dev Site,Double,0,21.48,0008-0549,4/4/2019 17:59
QA-Cooler2-5April,Dev Site,Double,0,21.41,0008-0509,4/4/2019 17:57
QA-Cooler1-5April,Dev Site,Double,0,21.22,573,4/4/2019 17:55
QA-Cooler2-5April,Dev Site,Double,0,21.56,0008-0486,4/4/2019 17:54
Test Cooler 3x,Dev Site,Single,0,27.26,0008-0354,4/4/2019 17:44
QA-Cooler3-5April,Dev Site,Double,0,21.71,80152,4/4/2019 17:31
QA-Cooler1-5April,Dev Site,Double,0,21.75,0008-0549,4/4/2019 17:29
QA-Cooler2-5April,Dev Site,Double,0,21.66,0008-0509,4/4/2019 17:27
QA-Cooler1-5April,Dev Site,Double,0,21.52,573,4/4/2019 17:25
QA-Cooler2-5April,Dev Site,Double,0,21.83,0008-0486,4/4/2019 17:24
Test Cooler 3x,Dev Site,Single,0,27.26,0008-0354,4/4/2019 17:14
QA-Cooler3-5April,Dev Site,Double,0,22.08,80152,4/4/2019 17:01
QA-Cooler1-5April,Dev Site,Double,0,22.01,0008-0549,4/4/2019 16:59
QA-Cooler2-5April,Dev Site,Double,0,21.72,0008-0509,4/4/2019 16:57
QA-Cooler1-5April,Dev Site,Double,0,21.74,573,4/4/2019 16:55
QA-Cooler2-5April,Dev Site,Double,0,21.95,0008-0486,4/4/2019 16:54
Test Cooler 3x,Dev Site,Single,0,27.24,0008-0354,4/4/2019 16:44
QA-Cooler3-5April,Dev Site,Double,0,22.06,80152,4/4/2019 16:31
QA-Cooler1-5April,Dev Site,Double,0,21.91,0008-0549,4/4/2019 16:29
QA-Cooler2-5April,Dev Site,Double,0,21.59,0008-0509,4/4/2019 16:27
QA-Cooler1-5April,Dev Site,Double,0,21.6,573,4/4/2019 16:25
QA-Cooler2-5April,Dev Site,Double,0,21.8,0008-0486,4/4/2019 16:24
Test Cooler 3x,Dev Site,Single,0,27.26,0008-0354,4/4/2019 16:14
QA-Cooler3-5April,Dev Site,Double,5,21.64,80152,4/4/2019 15:31
QA-Cooler1-5April,Dev Site,Double,0,21.49,0008-0549,4/4/2019 15:29
QA-Cooler2-5April,Dev Site,Double,0,21.2,0008-0509,4/4/2019 15:27
QA-Cooler1-5April,Dev Site,Double,0,21.22,573,4/4/2019 15:25
QA-Cooler2-5April,Dev Site,Double,0,21.38,0008-0486,4/4/2019 15:24
Test Cooler 3x,Dev Site,Single,0,27.24,0008-0354,4/4/2019 15:14
QA-Cooler3-5April,Dev Site,Double,8,21.36,80152,4/4/2019 15:01
QA-Cooler1-5April,Dev Site,Double,0,21.34,0008-0549,4/4/2019 14:59
QA-Cooler2-5April,Dev Site,Double,0,21.15,0008-0509,4/4/2019 14:57
QA-Cooler1-5April,Dev Site,Double,0,21.08,573,4/4/2019 14:55
QA-Cooler2-5April,Dev Site,Double,0,21.33,0008-0486,4/4/2019 14:54
QA-Cooler3-5April,Dev Site,Double,3,21.42,80152,4/4/2019 14:31
QA-Cooler1-5April,Dev Site,Double,3,21.41,0008-0549,4/4/2019 14:29
QA-Cooler2-5April,Dev Site,Double,0,21.22,0008-0509,4/4/2019 14:27
QA-Cooler1-5April,Dev Site,Double,0,21.14,573,4/4/2019 14:25
QA-Cooler2-5April,Dev Site,Double,0,21.37,0008-0486,4/4/2019 14:24
Test Cooler 3x,Dev Site,Single,0,26.33,0008-0354,4/4/2019 14:14
QA-Cooler3-5April,Dev Site,Double,14,21.36,80152,4/4/2019 14:01
QA-Cooler1-5April,Dev Site,Double,3,21.42,0008-0549,4/4/2019 13:59
QA-Cooler2-5April,Dev Site,Double,0,21.28,0008-0509,4/4/2019 13:57
QA-Cooler1-5April,Dev Site,Double,0,21.14,573,4/4/2019 13:55
QA-Cooler2-5April,Dev Site,Double,0,21.43,0008-0486,4/4/2019 13:54
Test Cooler 3x,Dev Site,Single,0,26.06,0008-0354,4/4/2019 13:44
QA-Cooler3-5April,Dev Site,Double,13,21.59,80152,4/4/2019 13:31
QA-Cooler1-5April,Dev Site,Double,3,21.56,0008-0549,4/4/2019 13:29
QA-Cooler2-5April,Dev Site,Double,0,21.33,0008-0509,4/4/2019 13:27
QA-Cooler1-5April,Dev Site,Double,0,21.28,573,4/4/2019 13:25
QA-Cooler2-5April,Dev Site,Double,0,21.53,0008-0486,4/4/2019 13:24
Test Cooler 3x,Dev Site,Single,0,25.94,0008-0354,4/4/2019 13:14
QA-Cooler3-5April,Dev Site,Double,15,21.64,80152,4/4/2019 13:01
QA-Cooler1-5April,Dev Site,Double,4,21.59,0008-0549,4/4/2019 12:59
QA-Cooler2-5April,Dev Site,Double,0,21.3,0008-0509,4/4/2019 12:57
QA-Cooler1-5April,Dev Site,Double,0,21.28,573,4/4/2019 12:55
QA-Cooler2-5April,Dev Site,Double,0,21.51,0008-0486,4/4/2019 12:54
Test Cooler 3x,Dev Site,Single,0,25.75,0008-0354,4/4/2019 12:14
QA-Cooler3-5April,Dev Site,Double,31,21.56,80152,4/4/2019 12:01
QA-Cooler1-5April,Dev Site,Double,15,21.45,0008-0549,4/4/2019 11:59
QA-Cooler2-5April,Dev Site,Double,0,21.13,0008-0509,4/4/2019 11:57
QA-Cooler1-5April,Dev Site,Double,0,21.15,573,4/4/2019 11:55
QA-Cooler2-5April,Dev Site,Double,0,21.36,0008-0486,4/4/2019 11:54
QA-Cooler3-5April,Dev Site,Double,18,21.34,80152,4/4/2019 11:31
QA-Cooler1-5April,Dev Site,Double,6,21.29,0008-0549,4/4/2019 11:29
QA-Cooler2-5April,Dev Site,Double,0,21.02,0008-0509,4/4/2019 11:27
QA-Cooler1-5April,Dev Site,Double,0,20.98,573,4/4/2019 11:25
QA-Cooler2-5April,Dev Site,Double,0,21.23,0008-0486,4/4/2019 11:24
QA-Cooler3-5April,Dev Site,Double,18,21.3,80152,4/4/2019 11:01
QA-Cooler1-5April,Dev Site,Double,6,21.21,0008-0549,4/4/2019 10:59
QA-Cooler2-5April,Dev Site,Double,0,20.89,0008-0509,4/4/2019 10:57
QA-Cooler1-5April,Dev Site,Double,0,20.86,573,4/4/2019 10:55
QA-Cooler2-5April,Dev Site,Double,0,21.1,0008-0486,4/4/2019 10:54
Test Cooler 3x,Dev Site,Single,0,25.52,0008-0354,4/4/2019 10:44
QA-Cooler3-5April,Dev Site,Double,17,21.11,80152,4/4/2019 10:31
QA-Cooler1-5April,Dev Site,Double,6,21.05,0008-0549,4/4/2019 10:29
QA-Cooler2-5April,Dev Site,Double,0,20.76,0008-0509,4/4/2019 10:27
QA-Cooler1-5April,Dev Site,Double,0,20.71,573,4/4/2019 10:25
QA-Cooler2-5April,Dev Site,Double,0,20.94,0008-0486,4/4/2019 10:24
Test Cooler 3x,Dev Site,Single,0,25.52,0008-0354,4/4/2019 10:14
QA-Cooler3-5April,Dev Site,Double,9,21.09,80152,4/4/2019 10:01
QA-Cooler1-5April,Dev Site,Double,0,20.95,0008-0549,4/4/2019 9:59
QA-Cooler2-5April,Dev Site,Double,0,20.69,0008-0509,4/4/2019 9:57
QA-Cooler1-5April,Dev Site,Double,0,20.67,573,4/4/2019 9:55
QA-Cooler2-5April,Dev Site,Double,0,20.9,0008-0486,4/4/2019 9:54
Test Cooler 3x,Dev Site,Single,0,25.52,0008-0354,4/4/2019 9:44
QA-Cooler3-5April,Dev Site,Double,11,21.01,80152,4/4/2019 9:31
QA-Cooler1-5April,Dev Site,Double,2,20.92,0008-0549,4/4/2019 9:29
QA-Cooler2-5April,Dev Site,Double,0,20.69,0008-0509,4/4/2019 9:27
QA-Cooler1-5April,Dev Site,Double,0,20.62,573,4/4/2019 9:25
QA-Cooler2-5April,Dev Site,Double,0,20.88,0008-0486,4/4/2019 9:24
Test Cooler 3x,Dev Site,Single,0,25.53,0008-0354,4/4/2019 9:14
QA-Cooler3-5April,Dev Site,Double,7,20.89,80152,4/4/2019 9:01
QA-Cooler1-5April,Dev Site,Double,0,20.92,0008-0549,4/4/2019 8:59
QA-Cooler2-5April,Dev Site,Double,0,20.74,0008-0509,4/4/2019 8:57
QA-Cooler1-5April,Dev Site,Double,0,20.71,573,4/4/2019 8:55
QA-Cooler2-5April,Dev Site,Double,0,20.91,0008-0486,4/4/2019 8:54
Test Cooler 3x,Dev Site,Single,0,25.6,0008-0354,4/4/2019 8:44
QA-Cooler3-5April,Dev Site,Double,5,21.01,80152,4/4/2019 8:31
QA-Cooler1-5April,Dev Site,Double,0,20.96,0008-0549,4/4/2019 8:29
QA-Cooler2-5April,Dev Site,Double,0,20.79,0008-0509,4/4/2019 8:27
QA-Cooler1-5April,Dev Site,Double,0,20.64,573,4/4/2019 8:25
QA-Cooler2-5April,Dev Site,Double,0,20.94,0008-0486,4/4/2019 8:24
Test Cooler 3x,Dev Site,Single,0,25.66,0008-0354,4/4/2019 8:14
QA-Cooler3-5April,Dev Site,Double,2,21.14,80152,4/4/2019 8:01
QA-Cooler1-5April,Dev Site,Double,0,21.05,0008-0549,4/4/2019 7:59
QA-Cooler2-5April,Dev Site,Double,0,20.82,0008-0509,4/4/2019 7:57
QA-Cooler1-5April,Dev Site,Double,0,20.74,573,4/4/2019 7:55
QA-Cooler2-5April,Dev Site,Double,0,21.01,0008-0486,4/4/2019 7:54
Test Cooler 3x,Dev Site,Single,0,25.73,0008-0354,4/4/2019 7:44
QA-Cooler3-5April,Dev Site,Double,0,21.15,80152,4/4/2019 7:31
QA-Cooler1-5April,Dev Site,Double,0,21.01,0008-0549,4/4/2019 7:29
QA-Cooler2-5April,Dev Site,Double,0,20.84,0008-0509,4/4/2019 7:27
QA-Cooler1-5April,Dev Site,Double,0,20.74,573,4/4/2019 7:25
QA-Cooler2-5April,Dev Site,Double,0,21.04,0008-0486,4/4/2019 7:24
Test Cooler 3x,Dev Site,Single,0,25.82,0008-0354,4/4/2019 7:14
QA-Cooler3-5April,Dev Site,Double,0,21.03,80152,4/4/2019 7:01
QA-Cooler1-5April,Dev Site,Double,0,21.03,0008-0549,4/4/2019 6:59
QA-Cooler2-5April,Dev Site,Double,0,20.86,0008-0509,4/4/2019 6:57
QA-Cooler1-5April,Dev Site,Double,0,20.83,573,4/4/2019 6:55
QA-Cooler2-5April,Dev Site,Double,0,21.06,0008-0486,4/4/2019 6:54
Test Cooler 3x,Dev Site,Single,0,25.88,0008-0354,4/4/2019 6:44
QA-Cooler3-5April,Dev Site,Double,0,21.14,80152,4/4/2019 6:31
QA-Cooler1-5April,Dev Site,Double,0,21.06,0008-0549,4/4/2019 6:29
QA-Cooler2-5April,Dev Site,Double,0,20.83,0008-0509,4/4/2019 6:27
QA-Cooler1-5April,Dev Site,Double,0,20.76,573,4/4/2019 6:25
QA-Cooler2-5April,Dev Site,Double,0,20.99,0008-0486,4/4/2019 6:24
Test Cooler 3x,Dev Site,Single,0,25.95,0008-0354,4/4/2019 6:14
QA-Cooler3-5April,Dev Site,Double,0,21.11,80152,4/4/2019 6:01
QA-Cooler1-5April,Dev Site,Double,0,20.96,0008-0549,4/4/2019 5:59
QA-Cooler2-5April,Dev Site,Double,0,20.83,0008-0509,4/4/2019 5:57
QA-Cooler1-5April,Dev Site,Double,0,20.67,573,4/4/2019 5:55
QA-Cooler2-5April,Dev Site,Double,0,20.97,0008-0486,4/4/2019 5:54
Test Cooler 3x,Dev Site,Single,0,26.06,0008-0354,4/4/2019 5:44
QA-Cooler3-5April,Dev Site,Double,0,21.16,80152,4/4/2019 5:31
QA-Cooler1-5April,Dev Site,Double,0,21.08,0008-0549,4/4/2019 5:29
QA-Cooler2-5April,Dev Site,Double,0,20.91,0008-0509,4/4/2019 5:27
QA-Cooler1-5April,Dev Site,Double,0,20.79,573,4/4/2019 5:25
QA-Cooler2-5April,Dev Site,Double,0,21.08,0008-0486,4/4/2019 5:24
Test Cooler 3x,Dev Site,Single,0,26.15,0008-0354,4/4/2019 5:14
QA-Cooler3-5April,Dev Site,Double,0,21.09,80152,4/4/2019 5:01
QA-Cooler1-5April,Dev Site,Double,0,21.08,0008-0549,4/4/2019 4:59
QA-Cooler2-5April,Dev Site,Double,0,20.94,0008-0509,4/4/2019 4:57
QA-Cooler1-5April,Dev Site,Double,0,20.89,573,4/4/2019 4:55
QA-Cooler2-5April,Dev Site,Double,0,21.11,0008-0486,4/4/2019 4:54
Test Cooler 3x,Dev Site,Single,0,26.21,0008-0354,4/4/2019 4:44
QA-Cooler3-5April,Dev Site,Double,0,21.21,80152,4/4/2019 4:31
QA-Cooler1-5April,Dev Site,Double,0,21.12,0008-0549,4/4/2019 4:29
QA-Cooler2-5April,Dev Site,Double,0,20.95,0008-0509,4/4/2019 4:27
QA-Cooler1-5April,Dev Site,Double,0,20.79,573,4/4/2019 4:25
QA-Cooler2-5April,Dev Site,Double,0,21.1,0008-0486,4/4/2019 4:24
Test Cooler 3x,Dev Site,Single,0,26.3,0008-0354,4/4/2019 4:14
QA-Cooler3-5April,Dev Site,Double,0,21.3,80152,4/4/2019 4:01
QA-Cooler1-5April,Dev Site,Double,0,21.18,0008-0549,4/4/2019 3:59
QA-Cooler2-5April,Dev Site,Double,0,20.98,0008-0509,4/4/2019 3:57
QA-Cooler1-5April,Dev Site,Double,0,20.89,573,4/4/2019 3:55
QA-Cooler2-5April,Dev Site,Double,0,21.16,0008-0486,4/4/2019 3:54
Test Cooler 3x,Dev Site,Single,0,26.37,0008-0354,4/4/2019 3:44
QA-Cooler3-5April,Dev Site,Double,0,21.15,80152,4/4/2019 3:31
QA-Cooler1-5April,Dev Site,Double,0,21.12,0008-0549,4/4/2019 3:29
QA-Cooler2-5April,Dev Site,Double,0,20.95,0008-0509,4/4/2019 3:27
QA-Cooler1-5April,Dev Site,Double,0,20.92,573,4/4/2019 3:25
QA-Cooler2-5April,Dev Site,Double,0,21.15,0008-0486,4/4/2019 3:24
Test Cooler 3x,Dev Site,Single,0,26.46,0008-0354,4/4/2019 3:14
QA-Cooler3-5April,Dev Site,Double,0,21.15,80152,4/4/2019 3:01
QA-Cooler1-5April,Dev Site,Double,0,21.15,0008-0549,4/4/2019 2:59
QA-Cooler2-5April,Dev Site,Double,0,20.97,0008-0509,4/4/2019 2:57
QA-Cooler1-5April,Dev Site,Double,0,20.89,573,4/4/2019 2:55
QA-Cooler2-5April,Dev Site,Double,0,21.13,0008-0486,4/4/2019 2:54
Test Cooler 3x,Dev Site,Single,0,26.54,0008-0354,4/4/2019 2:44
QA-Cooler3-5April,Dev Site,Double,0,21.26,80152,4/4/2019 2:31
QA-Cooler1-5April,Dev Site,Double,0,21.18,0008-0549,4/4/2019 2:29
QA-Cooler2-5April,Dev Site,Double,0,20.94,0008-0509,4/4/2019 2:27
QA-Cooler1-5April,Dev Site,Double,0,20.86,573,4/4/2019 2:25
QA-Cooler2-5April,Dev Site,Double,0,21.11,0008-0486,4/4/2019 2:24
Test Cooler 3x,Dev Site,Single,0,26.61,0008-0354,4/4/2019 2:14
QA-Cooler3-5April,Dev Site,Double,0,21.21,80152,4/4/2019 2:01
QA-Cooler1-5April,Dev Site,Double,0,21.14,0008-0549,4/4/2019 1:59
QA-Cooler2-5April,Dev Site,Double,0,20.92,0008-0509,4/4/2019 1:57
QA-Cooler1-5April,Dev Site,Double,0,20.84,573,4/4/2019 1:55
QA-Cooler2-5April,Dev Site,Double,0,21.11,0008-0486,4/4/2019 1:54
Test Cooler 3x,Dev Site,Single,0,26.71,0008-0354,4/4/2019 1:44
QA-Cooler3-5April,Dev Site,Double,0,21.14,80152,4/4/2019 1:31
QA-Cooler1-5April,Dev Site,Double,0,21.11,0008-0549,4/4/2019 1:29
QA-Cooler2-5April,Dev Site,Double,0,20.92,0008-0509,4/4/2019 1:27
QA-Cooler1-5April,Dev Site,Double,0,20.84,573,4/4/2019 1:25
QA-Cooler2-5April,Dev Site,Double,0,21.08,0008-0486,4/4/2019 1:24
Test Cooler 3x,Dev Site,Single,0,26.77,0008-0354,4/4/2019 1:14
QA-Cooler3-5April,Dev Site,Double,0,21.27,80152,4/4/2019 1:01
QA-Cooler1-5April,Dev Site,Double,0,21.15,0008-0549,4/4/2019 0:59
QA-Cooler2-5April,Dev Site,Double,0,20.94,0008-0509,4/4/2019 0:57
QA-Cooler1-5April,Dev Site,Double,0,20.82,573,4/4/2019 0:55
QA-Cooler2-5April,Dev Site,Double,0,21.11,0008-0486,4/4/2019 0:54
Test Cooler 3x,Dev Site,Single,0,26.83,0008-0354,4/4/2019 0:44
QA-Cooler3-5April,Dev Site,Double,0,21.15,80152,4/4/2019 0:31
QA-Cooler1-5April,Dev Site,Double,0,21.08,0008-0549,4/4/2019 0:29
QA-Cooler2-5April,Dev Site,Double,0,20.95,0008-0509,4/4/2019 0:27
QA-Cooler1-5April,Dev Site,Double,0,20.83,573,4/4/2019 0:25
QA-Cooler2-5April,Dev Site,Double,0,21.15,0008-0486,4/4/2019 0:24
QA-Cooler3-5April,Dev Site,Double,0,21.24,80152,4/4/2019 0:01
QA-Cooler1-5April,Dev Site,Double,0,21.21,0008-0549,4/3/2019 23:59
QA-Cooler2-5April,Dev Site,Double,0,20.99,0008-0509,4/3/2019 23:57
QA-Cooler1-5April,Dev Site,Double,0,20.94,573,4/3/2019 23:55
QA-Cooler2-5April,Dev Site,Double,0,21.18,0008-0486,4/3/2019 23:54
Test Cooler 3x,Dev Site,Single,0,26.95,0008-0354,4/3/2019 23:44
QA-Cooler1-5April,Dev Site,Double,0,21.23,0008-0549,4/3/2019 23:29
QA-Cooler2-5April,Dev Site,Double,0,21.02,0008-0509,4/3/2019 23:27
QA-Cooler1-5April,Dev Site,Double,0,20.92,573,4/3/2019 23:25
QA-Cooler2-5April,Dev Site,Double,0,21.19,0008-0486,4/3/2019 23:24
QA-Cooler3-5April,Dev Site,Double,0,21.39,80152,4/3/2019 23:01
Test Cooler 3x,Dev Site,Single,0,27.02,0008-0354,4/3/2019 22:44
Test Cooler 3x,Dev Site,Single,0,27.1,0008-0354,4/3/2019 21:44
QA-Cooler3-5April,Dev Site,Double,0,21.03,80152,4/3/2019 21:31
QA-Cooler1-5April,Dev Site,Double,0,21.05,0008-0549,4/3/2019 21:29
QA-Cooler2-5April,Dev Site,Double,0,20.82,0008-0509,4/3/2019 21:27
QA-Cooler1-5April,Dev Site,Double,0,20.74,573,4/3/2019 21:25
QA-Cooler2-5April,Dev Site,Double,0,20.97,0008-0486,4/3/2019 21:24
Test Cooler 3x,Dev Site,Single,0,27.11,0008-0354,4/3/2019 21:14
QA-Cooler3-5April,Dev Site,Double,0,21.16,80152,4/3/2019 21:01
QA-Cooler1-5April,Dev Site,Double,0,21.08,0008-0549,4/3/2019 20:59
QA-Cooler2-5April,Dev Site,Double,0,20.88,0008-0509,4/3/2019 20:57
QA-Cooler1-5April,Dev Site,Double,0,20.8,573,4/3/2019 20:55
QA-Cooler2-5April,Dev Site,Double,0,21.06,0008-0486,4/3/2019 20:55
Test Cooler 3x,Dev Site,Single,0,27.1,0008-0354,4/3/2019 20:44
QA-Cooler3-5April,Dev Site,Double,0,21.06,80152,4/3/2019 20:31
QA-Cooler1-5April,Dev Site,Double,0,21.14,0008-0549,4/3/2019 20:29
QA-Cooler2-5April,Dev Site,Double,0,20.92,0008-0509,4/3/2019 20:27
QA-Cooler1-5April,Dev Site,Double,0,20.86,573,4/3/2019 20:25
QA-Cooler2-5April,Dev Site,Double,0,21.1,0008-0486,4/3/2019 20:25
Test Cooler 3x,Dev Site,Single,0,27.15,0008-0354,4/3/2019 20:14
QA-Cooler3-5April,Dev Site,Double,0,21.24,80152,4/3/2019 20:01
